;user_id;original_image;face_id;age;gender;x;y;dx;dy;tilt_ang;fiducial_yaw_angle;fiducial_score
2382;115111634@N07;12090436184_7fc5f04b45_o.jpg;1116;(60, 100);m;1662;581;255;255;0;30;40
2388;115111634@N07;12078640496_cca1708e90_o.jpg;1120;(60, 100);f;871;1230;243;242;-85;45;39
2389;115111634@N07;12078640496_cca1708e90_o.jpg;1128;(60, 100);;521;749;242;242;-100;30;19
2394;115111634@N07;12096906733_ef1659bdce_o.jpg;1120;(60, 100);f;1295;1075;574;574;-105;0;34
2405;115111634@N07;12078307793_816579ef82_o.jpg;1120;(60, 100);f;524;1302;242;242;-85;0;24
2409;115111634@N07;12083650825_89b1cd1ec4_o.jpg;1116;(60, 100);m;919;1204;395;396;-85;-30;63
2411;115111634@N07;12084034114_a0c998d778_o.jpg;1116;(60, 100);m;124;65;804;804;165;30;120
2418;115111634@N07;12115549653_70f318ca17_o.jpg;1120;(60, 100);f;516;215;668;669;195;0;134
2422;115111634@N07;12090386703_96658cf6d2_o.jpg;1116;(60, 100);m;1412;435;516;516;0;0;107
2424;115111634@N07;12115588684_1273f80827_o.jpg;1116;(60, 100);m;323;427;593;593;-5;0;137
2426;115111634@N07;12111626676_7259cdfeb2_o.jpg;1120;(60, 100);f;327;105;920;855;-5;0;46
2429;115111634@N07;12078139906_f7361e3980_o.jpg;1116;(60, 100);m;1381;546;765;765;20;0;122
2433;115111634@N07;12090379803_0ba0749045_o.jpg;1116;(60, 100);m;1588;814;262;261;-10;0;87
2438;115126086@N07;12075860733_08a8788ec3_o.jpg;1134;(60, 100);m;854;902;491;490;-95;15;34
2439;115126086@N07;12075871424_3a49e72751_o.jpg;1135;(60, 100);m;1464;1126;313;313;170;15;50
2441;115126086@N07;12076104273_829ecd56fb_o.jpg;1134;(60, 100);m;1869;1389;663;663;170;0;85
2442;115126086@N07;12076104273_829ecd56fb_o.jpg;1136;(60, 100);f;642;1158;523;523;195;0;39
2443;115126086@N07;12076104273_829ecd56fb_o.jpg;1137;(60, 100);f;1147;1152;510;510;180;0;23
2444;115126086@N07;12076451775_3568de81c5_o.jpg;1138;(60, 100);f;208;589;434;434;-90;0;77
2446;115126086@N07;12076101436_4b2e27c558_o.jpg;1137;(60, 100);f;1734;395;306;306;5;-45;10
2448;115126086@N07;12076207154_b35565b13e_o.jpg;1137;(60, 100);f;615;1252;516;517;175;15;28
2449;115126086@N07;12076466396_63b976af88_o.jpg;1134;(60, 100);m;2275;1412;434;433;170;0;75
2452;115126086@N07;12076466396_63b976af88_o.jpg;1137;(60, 100);f;1831;1235;344;344;175;0;60
2456;115126086@N07;12076083063_b9092e3d84_o.jpg;1135;(60, 100);m;524;698;567;567;175;0;82
2457;115126086@N07;12076083063_b9092e3d84_o.jpg;1144;(60, 100);f;1171;546;484;485;165;-15;61
2461;115126086@N07;12076083063_b9092e3d84_o.jpg;1137;(60, 100);f;1356;1456;401;402;175;0;28
2462;115126086@N07;12076170196_57748818ab_o.jpg;1134;(60, 100);m;543;1039;453;452;-90;15;13
2463;115126086@N07;12076086613_08afc8f653_o.jpg;1135;(60, 100);m;484;632;650;650;175;0;72
2466;115126086@N07;12076086613_08afc8f653_o.jpg;1137;(60, 100);f;1338;1412;434;433;175;-15;28
2469;115126086@N07;12076136653_0dd5d299f4_o.jpg;1134;(60, 100);m;2237;1437;421;421;170;0;113
2473;115126086@N07;12076136653_0dd5d299f4_o.jpg;1137;(60, 100);f;1804;1257;318;319;175;0;62
2488;115126086@N07;12076237074_02feed1efa_o.jpg;1134;(60, 100);m;1966;1295;427;427;170;0;80
2490;115126086@N07;12076237074_02feed1efa_o.jpg;1137;(60, 100);f;1518;1133;345;344;175;0;43
2491;115126086@N07;12076194474_63aa8d62c2_o.jpg;1135;(60, 100);m;0;1496;584;669;155;30;13
2492;115126086@N07;12076194474_63aa8d62c2_o.jpg;1134;(60, 100);m;1952;1580;612;613;170;0;96
2493;115126086@N07;12076194474_63aa8d62c2_o.jpg;1137;(60, 100);f;1166;1268;568;568;180;0;37
2494;115126086@N07;12076194474_63aa8d62c2_o.jpg;1136;(60, 100);f;717;1322;516;517;200;30;46
2495;115126086@N07;12076127423_7c4ae196c5_o.jpg;1134;(60, 100);m;2033;1326;415;414;175;0;60
2498;115126086@N07;12076127423_7c4ae196c5_o.jpg;1137;(60, 100);f;1550;1150;351;351;175;0;44
2504;115126086@N07;12076646824_1caa61b862_o.jpg;1135;(60, 100);m;2640;1206;440;440;175;-30;85
2513;115126086@N07;12076154224_782ec06eb6_o.jpg;1134;(60, 100);m;1998;1021;1266;1427;170;-15;46
2514;115126086@N07;12076154224_782ec06eb6_o.jpg;1137;(60, 100);f;1494;1223;836;836;170;0;34
2517;115126086@N07;12076432206_5e32465bcd_o.jpg;1135;(60, 100);m;1157;808;350;350;160;0;125
2518;115126086@N07;12076432206_5e32465bcd_o.jpg;1144;(60, 100);f;1568;677;338;338;175;0;86
2523;115126086@N07;12075774015_57c7248d6f_o.jpg;1144;(60, 100);f;1271;578;485;485;180;0;48
2526;115126086@N07;12075774015_57c7248d6f_o.jpg;1137;(60, 100);f;1332;1458;382;382;175;0;30
2529;115126086@N07;12076202364_f299981460_o.jpg;1134;(60, 100);m;913;1251;803;803;160;30;38
2530;115126086@N07;12076202364_f299981460_o.jpg;1137;(60, 100);f;148;828;714;714;170;30;48
2532;115126086@N07;12075993824_9e6465c0f8_o.jpg;1134;(60, 100);m;1952;1200;765;765;170;0;33
2533;115126086@N07;12075993824_9e6465c0f8_o.jpg;1137;(60, 100);f;1338;905;612;612;185;0;11
2535;115126086@N07;12076411426_bdbf661750_o.jpg;1137;(60, 100);f;1341;1399;542;542;175;0;30
2536;115126086@N07;12076411426_bdbf661750_o.jpg;1144;(60, 100);f;1314;412;510;510;175;0;26
2548;10328235@N07;8474690925_b83a73e563_o.jpg;1160;(60, 100);f;608;655;434;433;5;0;30
2550;10328235@N07;9817764484_fa125d448e_o.jpg;1162;(60, 100);f;1377;1110;382;383;-25;0;74
2561;10328235@N07;9818899635_ae0f7f3183_o.jpg;1160;(60, 100);f;1031;1324;382;382;-85;-30;54
2572;10328235@N07;9818872304_d28110ba52_o.jpg;1160;(60, 100);f;626;1276;421;421;-85;-15;35
2925;20245009@N06;11392501054_65fd495a8a_o.jpg;1213;(60, 100);f;482;661;1040;1039;10;0;54
2926;20245009@N06;11392501054_65fd495a8a_o.jpg;1214;(60, 100);m;1847;473;816;816;0;0;45
2954;20245009@N06;11392475666_e558834772_o.jpg;1219;(60, 100);f;867;886;1370;1370;-15;30;116
2964;39347094@N04;11838398283_87a1abe17f_o.jpg;1222;(60, 100);f;1298;777;281;281;5;0;62
2968;39347094@N04;11838883466_d214bc6ff5_o.jpg;1222;(60, 100);f;1298;908;326;325;5;0;50
2971;39347094@N04;11838077185_4540c10cba_o.jpg;1222;(60, 100);f;1287;919;306;306;0;0;67
2973;39347094@N04;11838847106_15736d935b_o.jpg;1222;(60, 100);f;1467;965;325;325;0;0;30
2978;39347094@N04;11838569164_519e5a98cd_o.jpg;1222;(60, 100);f;1281;851;312;312;5;0;57
2979;39347094@N04;11652130143_7ec0e2c12f_o.jpg;1222;(60, 100);f;0;160;1775;1836;-5;-15;30
2980;39347094@N04;11838170535_88597a433d_o.jpg;1222;(60, 100);f;1153;600;306;306;5;0;64
2983;39347094@N04;11651413206_17930c960a_o.jpg;1222;(60, 100);f;384;352;758;758;15;0;67
2985;39347094@N04;11650880373_f37d2ba801_o.jpg;1222;(60, 100);f;245;551;829;829;20;0;72
2987;39347094@N04;10907401125_1831e0c180_o.jpg;1222;(60, 100);f;811;500;542;542;-5;0;68
2988;39347094@N04;11650907723_29c7f75a60_o.jpg;1222;(60, 100);f;532;433;739;740;10;0;62
2993;39347094@N04;11651522196_961e4bc6bb_o.jpg;1222;(60, 100);f;1499;1020;689;688;0;30;8
2997;39347094@N04;11838324413_538973a319_o.jpg;1222;(60, 100);f;1313;984;319;319;-15;0;65
3001;39347094@N04;11838550974_7d25419bf3_o.jpg;1222;(60, 100);f;1286;817;299;300;5;0;58
3199;101532586@N07;9713148287_03c7e872f8_o.jpg;1270;(60, 100);m;1545;691;1371;1371;-25;0;38
3278;113564294@N02;11798390156_c6f396882c_o.jpg;1296;(60, 100);f;964;318;228;228;5;0;79
3283;113564294@N02;11798042754_14cb7d34a8_o.jpg;1296;(60, 100);f;1206;492;328;329;10;0;71
3287;10391859@N05;10716275954_2ee9de231f_o.jpg;1299;(60, 100);f;212;0;384;342;15;0;10
46;113445054@N07;11762838955_167e0e9674_o.jpg;1346;(60, 100);m;479;447;402;402;0;0;72
205;113445054@N07;11763285793_827cd41122_o.jpg;1359;(60, 100);f;1879;184;280;281;10;0;62
485;50739822@N00;8308059916_ff8ed76579_o.jpg;1369;(60, 100);m;336;387;132;131;-20;-15;68
514;50739822@N00;8308024442_f9e76b9714_o.jpg;1372;(60, 100);f;510;704;292;292;-105;0;54
527;50739822@N00;8308059714_dd6b3b02ff_o.jpg;1369;(60, 100);m;554;369;120;121;-10;0;21
532;50739822@N00;8528332190_711a219069_o.jpg;1376;(60, 100);f;2086;825;777;778;0;0;14
535;50739822@N00;8528332636_e159e3685f_o.jpg;1376;(60, 100);f;2055;726;753;753;10;0;54
545;50739822@N00;8343962828_827cb1b7e9_o.jpg;1369;(60, 100);m;1180;433;255;255;10;-30;29
557;50739822@N00;8307006337_ab6c9b2a9e_o.jpg;1369;(60, 100);m;408;389;104;103;0;-30;7
588;50739822@N00;8344182690_66b7f81565_o.jpg;1376;(60, 100);f;1775;820;446;447;15;0;56
595;50739822@N00;11502488575_8cf6b81b4d_o.jpg;1369;(60, 100);m;104;118;140;140;-100;15;132
596;50739822@N00;11502488575_8cf6b81b4d_o.jpg;1376;(60, 100);f;138;265;128;128;-90;0;49
598;50739822@N00;8527205609_9721d9b81c_o.jpg;1369;(60, 100);m;1571;516;778;778;-10;15;134
599;50739822@N00;8527205609_9721d9b81c_o.jpg;1376;(60, 100);f;1034;693;720;720;10;0;41
620;50739822@N00;8528321172_c86bff16ac_o.jpg;1376;(60, 100);f;2293;758;816;816;10;0;13
622;50739822@N00;8307095751_6f6acba154_o.jpg;1369;(60, 100);m;408;389;104;103;0;-30;7
627;50739822@N00;8265167131_990317e97c_o.jpg;1376;(60, 100);f;620;710;488;488;-100;0;65
637;50739822@N00;8308034456_7f46120063_o.jpg;1372;(60, 100);f;554;642;264;264;-95;0;49
653;50739822@N00;8527456267_6276a0a6b1_o.jpg;1369;(60, 100);m;1694;371;1007;1007;-5;15;149
654;50739822@N00;8527456267_6276a0a6b1_o.jpg;1376;(60, 100);f;924;701;861;860;-5;0;74
656;50739822@N00;11503802634_9da7656648_o.jpg;1376;(60, 100);f;377;86;128;128;10;0;19
683;50739822@N00;8266247744_c7f6981716_o.jpg;1376;(60, 100);f;513;362;164;164;0;0;15
692;50739822@N00;9981688964_c908190e4a_o.jpg;1369;(60, 100);m;154;65;164;163;0;0;90
861;7890646@N03;10195511373_79b8bf8dd4_o.jpg;1396;(60, 100);m;1856;521;242;242;-15;-15;45
970;7890646@N03;10195307124_884008dbb1_o.jpg;1396;(60, 100);m;1840;560;243;243;5;0;36
1001;7890646@N03;10195440676_e73325a5ba_o.jpg;1396;(60, 100);m;1522;525;242;243;0;0;36
1135;7890646@N03;10195330664_43621007bf_o.jpg;1396;(60, 100);m;1156;1;200;199;-10;-15;27
1300;7890646@N03;10195510193_19d3a40957_o.jpg;1396;(60, 100);m;1595;556;242;242;-15;-15;54
1537;113650443@N02;11811214106_dcb8640c72_o.jpg;1437;(60, 100);f;913;857;1020;1020;5;0;45
1539;113650443@N02;11808832904_c4b12670a5_o.jpg;1437;(60, 100);f;715;1289;752;752;165;0;112
1558;113650443@N02;11807922685_0cbbebcd7a_o.jpg;1437;(60, 100);f;1260;596;466;465;-10;0;147
1571;113650443@N02;11808314763_65d9f746a0_o.jpg;1454;(60, 100);f;127;808;574;573;-5;-15;105
1587;113650443@N02;11808987186_18d2d6af17_o.jpg;1454;(60, 100);f;557;661;536;535;5;0;51
1592;113650443@N02;11809036466_bffaa64e4b_o.jpg;1454;(60, 100);f;1756;988;752;752;0;0;99
1609;113650443@N02;11808351603_722768a9be_o.jpg;1454;(60, 100);f;103;570;982;982;-5;-15;49
1618;113650443@N02;11809666936_569f951325_o.jpg;1458;(60, 100);f;2011;1533;427;427;185;0;141
1626;113650443@N02;11808578674_baf5a11db7_o.jpg;1437;(60, 100);f;640;524;682;682;0;0;61
1627;113650443@N02;11808578674_baf5a11db7_o.jpg;1454;(60, 100);f;2106;479;536;536;0;0;67
1631;113650443@N02;11808482964_76e2736c5b_o.jpg;1454;(60, 100);f;1894;1333;428;428;-15;30;77
1634;113650443@N02;11808544773_b2d0cf4a05_o.jpg;1454;(60, 100);f;1995;682;822;822;0;0;100
1639;113650443@N02;11809156093_2b4ba494f2_o.jpg;1461;(60, 100);f;1887;596;656;656;-5;30;129
1648;113650443@N02;11808922856_f93eaf83c6_o.jpg;1454;(60, 100);f;2033;623;504;503;-5;0;153
1656;113650443@N02;11809009076_d2889f60a9_o.jpg;1454;(60, 100);f;1557;1115;854;854;180;0;113
1661;113650443@N02;11808613666_15595765b7_o.jpg;1437;(60, 100);f;1064;360;1027;1026;0;0;91
1668;113650443@N02;11809646046_fca04900af_o.jpg;1458;(60, 100);f;0;780;809;887;5;0;109
1674;113650443@N02;11808396674_d3b866c448_o.jpg;1463;(60, 100);m;1681;364;567;568;0;30;73
1675;113650443@N02;11808396674_d3b866c448_o.jpg;1437;(60, 100);f;1114;538;529;529;-5;0;75
1676;113650443@N02;11811388474_db2173e6fb_o.jpg;1458;(60, 100);f;357;1082;599;599;-90;0;106
1683;113650443@N02;11808404754_190586f7de_o.jpg;1463;(60, 100);m;954;619;638;638;-90;0;73
1690;113650443@N02;11808300113_f614e7ebf5_o.jpg;1454;(60, 100);f;1917;910;644;643;0;0;143
1703;113650443@N02;11807982305_9a57e472dc_o.jpg;1437;(60, 100);f;972;522;644;644;5;0;84
1704;113650443@N02;11807982305_9a57e472dc_o.jpg;1463;(60, 100);m;1635;361;599;600;-5;-15;38
1707;113650443@N02;11808696886_1fc414c90a_o.jpg;1463;(60, 100);m;272;320;252;252;-90;30;27
1717;113650443@N02;11809114676_b30cbbb333_o.jpg;1437;(60, 100);f;1510;814;510;510;0;0;107
1727;113650443@N02;11808964876_6e7542d8e2_o.jpg;1437;(60, 100);f;1059;181;319;320;0;0;44
1729;113650443@N02;11808974496_b7b5fbb8ba_o.jpg;1437;(60, 100);f;466;216;304;304;-15;-30;24
1736;113650443@N02;11808375014_9b299e908e_o.jpg;1463;(60, 100);m;1553;342;619;619;5;0;160
1737;113650443@N02;11808375014_9b299e908e_o.jpg;1437;(60, 100);f;1010;554;574;574;5;0;96
1745;113650443@N02;11808622813_209de224c4_o.jpg;1437;(60, 100);f;1351;980;459;459;0;0;48
1752;113650443@N02;11811705916_83950faef8_o.jpg;1468;(60, 100);f;2301;1437;682;682;-5;15;16
1757;113650443@N02;11808709244_587ef951ff_o.jpg;1454;(60, 100);f;502;661;1185;1186;5;0;103
1767;113650443@N02;11808693576_4f054eedb5_o.jpg;1463;(60, 100);m;1212;588;345;344;5;30;40
1772;113650443@N02;11808233815_0ee93ce0d0_o.jpg;1437;(60, 100);f;1655;732;265;320;5;-30;14
1774;113650443@N02;11809163393_a60cf569b0_o.jpg;1469;(60, 100);m;707;1042;485;484;-90;0;53
1775;113650443@N02;11809163393_a60cf569b0_o.jpg;1458;(60, 100);f;787;1555;395;395;-80;0;122
1904;113846810@N03;11842188426_46c6f804a6_o.jpg;1485;(60, 100);m;2387;1420;491;490;170;0;48
1931;113846810@N03;11846240473_a35de3c9cf_o.jpg;1497;(60, 100);m;1791;682;433;433;-95;0;47
1934;113846810@N03;11840849113_641d665ec7_o.jpg;1498;(60, 100);f;307;1278;529;529;-95;0;145
1942;113846810@N03;11846389964_70e2f55bc2_o.jpg;1497;(60, 100);m;1789;666;408;408;-100;0;31
2023;113846810@N03;11841688383_22caca3fc4_o.jpg;1485;(60, 100);m;779;393;264;265;175;-45;72
2039;113846810@N03;11841398025_3a55a4dce6_o.jpg;1485;(60, 100);m;950;352;288;288;180;-30;81
2668;111700049@N08;11833071374_6b6af1d046_o.jpg;1552;(60, 100);f;530;605;1180;1180;-90;0;67
2816;9855553@N08;11663749574_621fd3780d_o.jpg;1569;(60, 100);m;1163;1034;523;523;-5;-30;79
2820;9855553@N08;11657031443_f9870641af_o.jpg;1572;(60, 100);f;24;176;296;296;0;0;25
2822;9855553@N08;11657904153_8fc43b7d64_o.jpg;1573;(60, 100);f;599;333;1064;1064;10;-15;78
2826;9855553@N08;11655101106_66911ded9a_o.jpg;1574;(60, 100);m;1225;454;708;707;0;0;68
2828;9855553@N08;11654971573_071358ab83_o.jpg;1575;(60, 100);f;6879;642;879;880;-20;0;88
2842;9855553@N08;11654252335_b97a29b85c_o.jpg;1574;(60, 100);m;1603;623;261;261;-5;15;94
2852;9855553@N08;11658657103_4485e3f5ac_o.jpg;1581;(60, 100);m;2237;819;504;503;0;0;14
2859;9855553@N08;11658437516_2afb6f3a63_o.jpg;1573;(60, 100);f;1388;481;892;892;350;15;81
2860;9855553@N08;11654980443_10d9065b13_o.jpg;1575;(60, 100);f;422;403;1237;1236;-25;0;75
2862;9855553@N08;11657626093_67b3828f69_o.jpg;1573;(60, 100);f;854;830;268;268;0;-15;102
2878;9855553@N08;11657953294_5275cdb3de_o.jpg;1573;(60, 100);f;878;1184;293;293;0;0;97
2881;9855553@N08;11657948674_cf4aa66d00_o.jpg;1573;(60, 100);f;989;946;306;306;0;0;78
2888;9855553@N08;11657690015_b895c90a86_o.jpg;1573;(60, 100);f;1126;522;255;255;5;0;78
2890;9855553@N08;11656928194_8504fa17c1_o.jpg;1585;(60, 100);m;1080;1042;247;247;5;0;38
2891;9855553@N08;11656928194_8504fa17c1_o.jpg;1586;(60, 100);f;852;1208;229;229;-5;0;91
2909;7651777@N03;10335275735_829d194572_o.jpg;1595;(60, 100);m;734;597;609;608;0;-30;9
2946;114776843@N02;12012102264_b67ec256fe_o.jpg;1602;(60, 100);m;2210;1069;548;548;180;-45;12
3011;114776843@N02;12012570756_d2bd24d187_o.jpg;1602;(60, 100);m;2325;1020;593;592;195;-45;7
3016;45668969@N05;11871169914_8e415b8915_o.jpg;1612;(60, 100);m;1184;602;344;344;-10;0;36
3028;45668969@N05;11870041575_314b4b9f8b_o.jpg;1619;(60, 100);f;2878;627;386;402;-10;0;32
3032;45668969@N05;11871026146_4afe413fe5_o.jpg;1612;(60, 100);m;2524;661;255;255;-10;0;82
3037;45668969@N05;11871026146_4afe413fe5_o.jpg;1623;(60, 100);m;1805;672;242;242;5;-15;74
3039;45668969@N05;11871285105_48e6558dac_o.jpg;1623;(60, 100);m;999;247;414;414;5;-15;41
3040;45668969@N05;11871049196_09be5c0068_o.jpg;1612;(60, 100);m;2256;473;262;261;5;0;71
3045;45668969@N05;11870022345_80546481ec_o.jpg;1619;(60, 100);f;2210;723;389;389;0;0;88
3046;45668969@N05;11870022345_80546481ec_o.jpg;1623;(60, 100);m;2449;806;249;249;5;0;33
3048;45668969@N05;11870238685_7cb5b263f8_o.jpg;1612;(60, 100);m;1710;476;267;268;0;0;61
3056;45668969@N05;11870683555_a14e1b5684_o.jpg;1612;(60, 100);m;1129;529;389;388;15;-15;34
3064;45668969@N05;11871546806_06b7148b07_o.jpg;1612;(60, 100);m;946;508;415;414;0;0;75
3068;45668969@N05;11576025894_2ebcc5d0e4_o.jpg;1627;(60, 100);m;242;651;382;383;0;0;52
3259;115178119@N08;12076164234_8e47f230a6_o.jpg;1664;(60, 100);f;224;408;1294;1294;-90;0;90
3262;115178119@N08;12075948924_9f58788703_o.jpg;1664;(60, 100);f;602;23;727;727;-85;0;111
3265;115178119@N08;12076578625_196673c976_o.jpg;1669;(60, 100);f;455;688;542;542;-95;0;69
3268;115178119@N08;12076015363_8175f8593d_o.jpg;1664;(60, 100);f;49;1587;835;835;-85;0;36
3270;115178119@N08;12076628214_5643affeba_o.jpg;1673;(60, 100);m;1592;145;777;777;-5;0;87
3272;115178119@N08;12076938155_4f18bbfe82_o.jpg;1664;(60, 100);f;890;1721;485;484;5;-30;57
3277;115178119@N08;12076128354_f1c576c69f_o.jpg;1673;(60, 100);m;935;49;1243;1243;-90;0;86
3278;115178119@N08;12075832365_3159134b0a_o.jpg;1673;(60, 100);m;1887;1236;465;466;-10;0;71
3279;115178119@N08;12075832365_3159134b0a_o.jpg;1669;(60, 100);f;844;1163;453;453;10;-15;40
3280;115178119@N08;12075971175_60a8ab6c0d_o.jpg;1664;(60, 100);f;1671;0;1593;1477;5;0;85
3281;115178119@N08;12076244995_fc04d12646_o.jpg;1664;(60, 100);f;102;462;433;433;0;-30;13
3282;115178119@N08;12076308293_900cd60030_o.jpg;1673;(60, 100);m;1031;1418;969;969;5;0;61
3283;115178119@N08;12076308293_900cd60030_o.jpg;1664;(60, 100);f;2167;1153;593;593;10;0;69
3284;115178119@N08;12077017046_995cd21d33_o.jpg;1664;(60, 100);f;698;698;905;905;-10;-15;57
3286;115178119@N08;12076801914_0acf41e539_o.jpg;1664;(60, 100);f;1705;951;618;618;-5;0;106
3288;115178119@N08;12076801914_0acf41e539_o.jpg;1669;(60, 100);f;1432;817;434;434;-15;0;118
506;8410632@N03;11258838735_906acf1f19_o.jpg;1786;(60, 100);f;2255;726;1009;1097;-10;0;102
512;8410632@N03;11257379306_97a6d68684_o.jpg;1786;(60, 100);f;480;332;420;421;-5;0;67
552;8410632@N03;9189314346_abbb63cdb4_o.jpg;1790;(60, 100);m;1456;309;281;280;5;15;17
555;8410632@N03;11257242195_8444d6fafc_o.jpg;1786;(60, 100);f;258;178;617;616;15;0;75
575;8410632@N03;11855843853_ee17d064d5_o.jpg;1786;(60, 100);f;852;707;512;513;0;30;87
579;8410632@N03;11257399913_d3b40bdf29_o.jpg;1786;(60, 100);f;798;425;967;968;-5;0;82
580;8410632@N03;11856690136_10ea414749_o.jpg;1786;(60, 100);f;763;589;316;317;10;0;87
583;8410632@N03;11849311186_34a4253232_o.jpg;1790;(60, 100);m;40;114;548;547;-15;0;76
588;8410632@N03;11258868456_0fbf0850ed_o.jpg;1786;(60, 100);f;1265;546;1048;1048;-15;0;112
590;8410632@N03;11257301333_b772db2bf7_o.jpg;1790;(60, 100);m;1112;521;688;688;-5;15;49
611;8410632@N03;11257861696_7ccc138309_o.jpg;1790;(60, 100);m;669;202;1294;1294;0;-30;72
620;8410632@N03;11257339363_eb0cb58014_o.jpg;1786;(60, 100);f;929;428;535;536;20;0;95
623;8410632@N03;11848514975_f23b2df505_o.jpg;1790;(60, 100);m;517;0;488;420;-10;-15;97
641;8410632@N03;11257305595_0ef1886722_o.jpg;1786;(60, 100);f;497;528;1121;1121;0;0;83
643;8410632@N03;11848936984_752419336a_o.jpg;1790;(60, 100);m;320;82;542;542;-20;0;80
646;8410632@N03;11257249555_fe3beb822e_o.jpg;1786;(60, 100);f;806;147;604;604;15;0;90
659;8410632@N03;9189582670_ec8aaaf3db_o.jpg;1786;(60, 100);f;554;956;816;816;-10;0;36
672;8410632@N03;11257322566_8ca3c6d90f_o.jpg;1786;(60, 100);f;689;446;312;313;5;0;98
676;8410632@N03;11257322566_8ca3c6d90f_o.jpg;1790;(60, 100);m;1750;134;300;300;-15;15;86
696;8410632@N03;11258871694_9894073097_o.jpg;1790;(60, 100);m;1040;324;484;485;-5;-15;13
702;8410632@N03;8533483861_90d7c23fa3_o.jpg;1790;(60, 100);m;489;162;1096;1097;-5;0;12
715;8410632@N03;11257218345_eaecab4a74_o.jpg;1790;(60, 100);m;221;68;640;641;0;0;64
716;8410632@N03;11257218345_eaecab4a74_o.jpg;1786;(60, 100);f;1381;611;576;576;0;0;80
757;8410632@N03;11257430043_5cf79f47c7_o.jpg;1786;(60, 100);f;240;709;293;293;-5;0;69
758;8410632@N03;11856305734_545baf3d42_o.jpg;1786;(60, 100);f;845;654;340;340;10;0;16
762;8410632@N03;9189811058_7c8640e17e_o.jpg;1790;(60, 100);m;1007;393;357;357;0;-45;28
792;8410632@N03;9189581480_e57a6cce84_o.jpg;1786;(60, 100);f;1123;648;924;925;-20;0;25
794;8410632@N03;9189312824_f511ca2fbd_o.jpg;1790;(60, 100);m;1475;524;268;268;0;0;26
821;8410632@N03;11257244615_258702375d_o.jpg;1786;(60, 100);f;750;251;593;593;15;0;81
846;8410632@N03;11855561745_6aa3a478a3_o.jpg;1786;(60, 100);f;790;678;533;533;15;0;73
903;8410632@N03;9189187168_1a3b7bfd77_o.jpg;1790;(60, 100);m;1686;924;414;414;0;15;73
906;8410632@N03;11257248976_2819e4cdbd_o.jpg;1790;(60, 100);m;779;530;331;332;0;0;30
908;8410632@N03;11257248976_2819e4cdbd_o.jpg;1786;(60, 100);f;1832;847;274;275;0;15;28
944;8410632@N03;11856153373_4a799c0469_o.jpg;1786;(60, 100);f;908;616;304;304;20;45;41
960;8410632@N03;11848909214_1030aabe90_o.jpg;1790;(60, 100);m;1424;186;1046;1045;-10;0;68
961;8410632@N03;11848909214_1030aabe90_o.jpg;1786;(60, 100);f;957;921;816;816;5;0;37
964;8410632@N03;11856680026_2d84d6c70b_o.jpg;1786;(60, 100);f;1909;843;293;293;10;0;74
991;8410632@N03;11257319476_c4d6c1894c_o.jpg;1786;(60, 100);f;603;312;1032;1033;0;0;74
996;8410632@N03;11257255954_281e9583fe_o.jpg;1790;(60, 100);m;246;185;344;344;0;0;41
998;8410632@N03;11257255954_281e9583fe_o.jpg;1786;(60, 100);f;1302;487;280;280;10;15;24
1019;8410632@N03;11856150803_f347248a58_o.jpg;1786;(60, 100);f;952;666;304;305;20;45;46
1021;8410632@N03;11855839453_f0604d935b_o.jpg;1790;(60, 100);m;0;502;530;544;-25;15;56
1038;8410632@N03;11257359396_464cb6567c_o.jpg;1786;(60, 100);f;451;335;1044;1045;-10;15;12
1066;86629393@N00;11696852574_aeea73a25a_o.jpg;1807;(60, 100);f;1901;744;567;567;0;15;68
1097;86629393@N00;11696707153_04e6919a17_o.jpg;1807;(60, 100);f;1493;688;542;542;20;30;40
1113;86629393@N00;11696463115_d3ec9e27fb_o.jpg;1821;(60, 100);f;2181;608;485;485;5;30;13
1114;86629393@N00;11696483485_632ab58fd2_o.jpg;1807;(60, 100);f;996;685;650;650;0;-30;43
1117;86629393@N00;11694283854_cbf36e83b5_o.jpg;1822;(60, 100);m;401;1220;281;281;5;-15;33
1118;86629393@N00;11697230006_7760fe5f56_o.jpg;1821;(60, 100);f;2234;836;414;415;5;15;29
1120;86629393@N00;11696713613_66d7389902_o.jpg;1821;(60, 100);f;2379;733;453;452;0;0;15
1121;86629393@N00;11696466875_386d43384e_o.jpg;1821;(60, 100);f;2448;737;484;485;0;0;25
1122;86629393@N00;11697247146_f52a29c1c3_o.jpg;1807;(60, 100);f;1700;670;580;581;20;0;67
1123;86629393@N00;11696715243_4a5c1302aa_o.jpg;1821;(60, 100);f;2471;694;485;485;0;0;20
1141;86629393@N00;11697242026_63205571be_o.jpg;1807;(60, 100);f;1477;801;682;682;-20;0;68
1169;86629393@N00;11697239606_935f323a52_o.jpg;1807;(60, 100);f;1741;1005;549;548;10;15;94
1189;86629393@N00;11697227636_9be6322398_o.jpg;1821;(60, 100);f;2220;803;382;382;0;15;39
1205;86629393@N00;11678352554_94f906e864_o.jpg;1832;(60, 100);m;1477;701;433;433;-5;0;67
1226;86629393@N00;11697234616_e3e2b84232_o.jpg;1821;(60, 100);f;2400;855;522;523;0;0;44
1227;86629393@N00;11696847654_92e5d779af_o.jpg;1821;(60, 100);f;2377;704;472;472;0;0;20
